ts,ppg_raw,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr
1781506615442,2024239,4.6320386,-3.3866096,7.8965,0.010995574,0.0,0.002443461,68
1781506615481,2022955,4.6703596,-3.3602638,7.9899073,-0.008552114,0.002443461,-0.0012217305,68
1781506615522,2022484,4.6655693,-3.3075726,7.9084754,-0.007330383,0.002443461,-0.0061086523,68
1781506615561,2022256,4.701495,-3.2932022,7.8917103,0.004886922,-0.002443461,-0.004886922,68
1781506615602,2021967,4.756582,-3.2955973,7.927636,-0.009773844,0.0012217305,-0.002443461,68
1781506615643,2021649,4.7110753,-3.372239,7.9132657,0.0012217305,0.0012217305,-0.002443461,68
1781506615682,2021538,4.6679645,-3.3458934,7.9180555,0.0012217305,0.0,-0.002443461,68
1781506615722,2021637,4.67515,-3.3171527,7.8629694,-0.0036651916,0.0,-0.0012217305,68
1781506615762,2021885,4.7062855,-3.2955973,7.9372163,-0.0012217305,0.0012217305,-0.0036651916,68
1781506615801,2022397,4.6511993,-3.372239,7.9132657,-0.004886922,-0.0012217305,-0.002443461,68
1781506615841,2022995,4.6416187,-3.3003874,7.915661,-0.002443461,0.0012217305,-0.0036651916,68
1781506615882,2023683,4.691915,-3.3003874,7.915661,-0.010995574,0.0,-0.0012217305,68
1781506615924,2024418,4.5817423,-3.3818192,7.9060802,0.008552114,-0.0012217305,-0.0036651916,68
1781506615962,2025159,4.727841,-3.319548,7.9923024,-0.010995574,0.0012217305,-0.007330383,68
1781506616000,2025936,4.691915,-3.3458934,7.930031,0.0061086523,-0.0012217305,-0.002443461,68
1781506616040,2026731,4.720656,-3.3482885,8.016253,-0.008552114,0.0036651916,0.0,68
1781506616081,2027642,4.672755,-3.417745,7.9012904,0.0061086523,0.002443461,-0.0036651916,68
1781506616121,2028491,4.6679645,-3.3387084,7.973142,-0.0012217305,0.002443461,0.002443461,68
1781506616163,2029456,4.727841,-3.3027825,7.8988953,0.0036651916,-0.002443461,-0.0061086523,68
1781506616203,2030370,4.6296434,-3.333918,7.8988953,-0.0012217305,-0.002443461,-0.0061086523,68
1781506616244,2029236,4.636829,-3.3387084,7.9515867,0.0036651916,0.0012217305,-0.0012217305,68
1781506616281,2026573,4.646409,-3.369844,7.9491916,-0.0061086523,0.0036651916,0.0012217305,68
1781506616327,2023861,4.718261,-3.3842144,7.927636,0.0061086523,0.0012217305,-0.0012217305,68
1781506616360,2021916,4.636829,-3.2764368,7.999488,0.0012217305,0.0012217305,-0.002443461,68
1781506616401,2020568,4.6703596,-3.3434985,7.927636,-0.0036651916,0.0061086523,-0.0012217305,68
1781506616441,2019831,4.598508,-3.2932022,7.9755373,0.0061086523,0.0,-0.0061086523,68
1781506616481,2019689,4.67515,-3.3315232,7.9108706,-0.004886922,-0.0012217305,-0.0036651916,68
1781506616523,2019464,4.773347,-3.3770292,7.9539814,-0.0036651916,-0.0012217305,-0.0036651916,68
1781506616569,2019124,4.5961127,-3.3482885,7.9659567,-0.002443461,-0.0012217305,-0.0036651916,68
1781506616601,2018961,4.7038903,-3.3027825,7.9036856,0.007330383,-0.0012217305,-0.004886922,68
1781506616641,2018919,4.7086806,-3.324338,7.922846,-0.004886922,-0.0061086523,-0.0012217305,68
1781506616681,2019191,4.6511993,-3.3411033,7.8581796,0.014660766,-0.004886922,-0.0012217305,68
1781506616723,2019646,4.6655693,-3.321943,7.9875126,-0.002443461,-0.0036651916,-0.0012217305,68
1781506616760,2020132,4.730236,-3.3482885,7.9515867,0.002443461,0.0,-0.0012217305,68
1781506616801,2020775,4.639224,-3.3027825,7.9515867,0.0,-0.004886922,-0.0012217305,68
1781506616842,2021502,4.6679645,-3.3578687,7.9515867,0.0012217305,-0.004886922,-0.0036651916,68
1781506616882,2022271,4.6152735,-3.2524862,7.9444013,0.0,-0.0036651916,-0.002443461,68
1781506616920,2023048,4.69431,-3.3027825,7.925241,-0.0012217305,0.0012217305,-0.0012217305,68
1781506616960,2023870,4.617668,-3.3770292,7.9444013,-0.004886922,-0.0036651916,0.0,68
1781506617002,2024735,4.655989,-3.2548814,7.925241,0.013439035,-0.002443461,-0.004886922,68
1781506617045,2025641,4.7877173,-3.3602638,7.9180555,-0.019547688,0.0036651916,-0.004886922,68
1781506617080,2026658,4.6416187,-3.2620666,7.9372163,0.015882496,-0.002443461,-0.009773844,68
1781506617120,2026864,4.655989,-3.2524862,7.8988953,-0.009773844,-0.007330383,0.002443461,68
1781506617160,2024626,4.7038903,-3.3530786,7.922846,0.014660766,0.0012217305,-0.002443461,68
1781506617203,2021851,4.718261,-3.2955973,7.9372163,-0.004886922,0.0012217305,-0.0012217305,68
1781506617245,2019613,4.6655693,-3.288412,7.879735,0.002443461,-0.0012217305,-0.004886922,68
1781506617282,2018154,4.7062855,-3.3458934,7.9396114,-0.0036651916,0.0012217305,0.0,68
1781506617326,2017283,4.6871247,-3.3458934,7.9899073,-0.0012217305,0.002443461,-0.0012217305,68
1781506617361,2017074,4.682335,-3.3387084,7.8725495,0.0061086523,0.0036651916,-0.007330383,68
1781506617402,2017064,4.648804,-3.3530786,7.9515867,-0.002443461,-0.0012217305,-0.002443461,68
1781506617443,2017003,4.672755,-3.319548,7.968352,-0.0061086523,0.0012217305,-0.004886922,68
1781506617482,2016865,4.6128783,-3.2716467,7.9012904,0.0061086523,-0.004886922,-0.0012217305,68
1781506617523,2017008,4.636829,-3.3147578,7.9515867,-0.0036651916,0.0,0.0,68
1781506617560,2017302,4.6296434,-3.329128,7.88692,0.002443461,-0.0012217305,-0.0012217305,68
1781506617602,2017740,4.6775446,-3.3027825,7.9659567,0.0,-0.0036651916,-0.0012217305,68
1781506617642,2018437,4.6200633,-3.3554738,7.8653646,0.002443461,0.0,-0.0036651916,68
1781506617682,2019209,4.6631746,-3.3003874,7.8917103,-0.004886922,-0.0036651916,0.0012217305,68
1781506617721,2020064,4.682335,-3.365054,7.9372163,0.0,0.002443461,-0.004886922,68
1781506617760,2020863,4.655989,-3.2500913,7.8988953,-0.002443461,-0.002443461,-0.002443461,68
1781506617802,2021809,4.6991,-3.319548,7.879735,0.0036651916,-0.004886922,0.0,68
1781506617842,2022756,4.653594,-3.2692516,7.9084754,-0.002443461,0.004886922,-0.0036651916,68
1781506617883,2023695,4.648804,-3.3578687,8.009068,-0.009773844,-0.002443461,0.0012217305,68
1781506617922,2024748,4.5673723,-3.3171527,7.9491916,0.02321288,0.0036651916,-0.0061086523,68
1781506617961,2025755,4.69431,-3.4153502,7.9515867,-0.02443461,0.002443461,0.0,68
1781506618001,2026852,4.6296434,-3.2860172,7.927636,0.021991149,-0.0036651916,-0.004886922,68
1781506618040,2027712,4.653594,-3.3315232,7.9180555,-0.012217305,-0.0012217305,0.0,68
1781506618082,2026189,4.7709517,-3.3363132,7.9970927,0.009773844,0.0,-0.0012217305,68
1781506618121,2023354,4.610483,-3.3027825,7.930031,0.002443461,0.0036651916,-0.0012217305,68
1781506618162,2020800,4.6991,-3.3075726,7.9204507,-0.008552114,-0.004886922,0.0,68
1781506618201,2018949,4.6679645,-3.3434985,7.934821,0.008552114,0.002443461,0.0,68
1781506618246,2017735,4.639224,-3.288412,8.013858,-0.009773844,0.0036651916,0.0012217305,68
1781506618282,2017161,4.6607795,-3.319548,7.942006,0.002443461,0.0036651916,-0.0061086523,68
1781506618321,2017009,4.6511993,-3.3506837,7.9060802,-0.002443461,0.002443461,-0.0036651916,68
1781506618361,2017057,4.6799397,-3.417745,7.980327,-0.0061086523,0.002443461,0.0,68
1781506618402,2016946,4.6679645,-3.3147578,7.9851174,0.008552114,0.0012217305,-0.0012217305,68
1781506618443,2016922,4.7062855,-3.319548,7.9851174,-0.004886922,-0.0012217305,-0.002443461,68
1781506618482,2017046,4.6775446,-3.3866096,7.961167,-0.0012217305,-0.004886922,0.0,68
1781506618520,2017442,4.7110753,-3.274042,7.973142,0.0012217305,0.0,-0.0012217305,68
1781506618561,2018036,4.6991,-3.3746343,7.9563766,-0.002443461,-0.0012217305,-0.0036651916,68
1781506618601,2018751,4.6631746,-3.288412,7.942006,-0.004886922,0.0036651916,-0.0036651916,68
1781506618640,2019551,4.730236,-3.362659,7.9036856,-0.0012217305,0.0,-0.002443461,68
1781506618681,2020437,4.7038903,-3.2572765,7.942006,-0.0036651916,0.0012217305,-0.004886922,68
1781506618722,2021380,4.6775446,-3.3578687,7.934821,-0.002443461,-0.0036651916,-0.002443461,68
1781506618763,2022298,4.6583843,-3.333918,7.915661,-0.004886922,0.002443461,-0.004886922,68
1781506618800,2023236,4.737421,-3.3530786,7.963562,-0.004886922,0.0012217305,-0.0012217305,68
1781506618840,2024248,4.6583843,-3.3578687,7.980327,0.009773844,0.0012217305,0.0,68
1781506618881,2025203,4.7062855,-3.3530786,7.942006,-0.010995574,0.004886922,-0.0036651916,68
1781506618923,2026316,4.6991,-3.329128,7.927636,0.008552114,-0.007330383,-0.0036651916,68
1781506618961,2027335,4.653594,-3.3578687,7.870155,-0.007330383,-0.0036651916,-0.0012217305,68
1781506619005,2026410,4.6703596,-3.3482885,8.004278,0.0061086523,0.0012217305,0.0,68
1781506619040,2023748,4.6703596,-3.274042,7.9084754,0.002443461,0.0036651916,-0.002443461,68
1781506619080,2021261,4.6631746,-3.319548,7.930031,-0.004886922,0.0,-0.0012217305,68
1781506619121,2019690,4.68952,-3.3602638,7.894105,-0.002443461,0.0,0.0036651916,68
1781506619162,2018627,4.6224585,-3.2476962,7.9851174,0.002443461,0.0012217305,-0.002443461,68
1781506619203,2018306,4.636829,-3.3003874,7.963562,-0.0036651916,-0.004886922,-0.0036651916,68
1781506619243,2018348,4.773347,-3.3866096,7.9084754,0.0,0.002443461,-0.0036651916,68
1781506619280,2018377,4.653594,-3.369844,8.061759,-0.013439035,0.004886922,-0.0036651916,68
1781506619322,2018309,4.6416187,-3.2644615,7.8965,0.008552114,0.0012217305,-0.008552114,68
1781506619361,2018177,4.6128783,-3.3003874,7.9946976,-0.004886922,-0.0036651916,-0.0061086523,68
1781506619402,2018330,4.691915,-3.3315232,7.9132657,-0.010995574,-0.0036651916,-0.004886922,68
1781506619441,2018628,4.735026,-3.274042,7.9899073,0.002443461,0.004886922,-0.002443461,68
1781506619481,2019124,4.603298,-3.329128,7.963562,-0.004886922,0.0036651916,0.0061086523,68
1781506619520,2019694,4.603298,-3.3434985,7.922846,0.010995574,0.004886922,-0.0012217305,68
1781506619561,2020327,4.6607795,-3.3147578,7.8917103,-0.0012217305,-0.008552114,0.002443461,68
1781506619600,2021030,4.6344337,-3.3506837,7.9491916,0.015882496,-0.013439035,-0.0012217305,68
1781506619640,2021748,4.691915,-3.242906,8.023438,0.004886922,0.0036651916,0.0,68
1781506619682,2022591,4.572162,-3.3315232,7.932426,0.004886922,-0.009773844,0.0036651916,67
1781506619721,2023526,4.763767,-3.319548,7.9108706,0.0,0.004886922,-0.0061086523,67
1781506619762,2024470,4.67515,-3.3315232,8.018648,-0.030543262,0.008552114,-0.0036651916,67
1781506619804,2025504,4.572162,-3.321943,7.9372163,0.0061086523,0.004886922,-0.009773844,67
1781506619840,2026328,4.648804,-3.326733,7.9491916,0.0036651916,-0.0012217305,-0.002443461,67
1781506619881,2024588,4.6416187,-3.3506837,7.970747,0.0,-0.0036651916,-0.0012217305,67
1781506619921,2021857,4.598508,-3.2979925,7.9444013,-0.002443461,-0.002443461,-0.004886922,67
1781506619963,2019431,4.591323,-3.2979925,7.9515867,0.0061086523,0.0012217305,-0.008552114,67
1781506620002,2017808,4.701495,-3.3099678,7.932426,0.002443461,0.002443461,-0.002443461,67
1781506620043,2016814,4.6871247,-3.3171527,7.922846,0.0012217305,-0.007330383,0.0061086523,67
1781506620083,2016422,4.653594,-3.3171527,7.9060802,0.009773844,-0.004886922,0.0,67
1781506620124,2016391,4.603298,-3.2644615,7.9372163,-0.002443461,-0.0012217305,-0.0036651916,67
1781506620160,2016410,4.732631,-3.3411033,7.9659567,-0.0012217305,0.0012217305,0.0012217305,67
1781506620201,2016237,4.6416187,-3.3003874,7.977932,0.002443461,0.002443461,-0.004886922,67
1781506620241,2016152,4.6799397,-3.3458934,7.968352,-0.004886922,0.0,-0.004886922,67
1781506620284,2016361,4.691915,-3.3770292,7.932426,-0.004886922,-0.0012217305,-0.0036651916,67
1781506620322,2016784,4.617668,-3.2572765,7.9036856,0.0012217305,0.002443461,-0.004886922,67
1781506620360,2017377,4.6152735,-3.3770292,7.9755373,-0.004886922,-0.0012217305,-0.0036651916,67
1781506620401,2018007,4.6799397,-3.283622,7.9563766,-0.0012217305,0.0,-0.007330383,67
1781506620441,2018786,4.67515,-3.2979925,7.934821,-0.013439035,-0.0061086523,-0.002443461,67
1781506620481,2019638,4.6511993,-3.3027825,7.9180555,0.013439035,-0.004886922,-0.0036651916,67
1781506620521,2020500,4.691915,-3.3482885,7.9587717,-0.015882496,0.002443461,0.0036651916,67
1781506620562,2021452,4.6344337,-3.2908072,7.980327,0.004886922,-0.0012217305,0.0,67
1781506620601,2022366,4.5769525,-3.3051775,7.9827223,0.009773844,-0.002443461,-0.002443461,67
1781506620641,2023360,4.811668,-3.3578687,7.980327,-0.014660766,0.0012217305,-0.004886922,67
1781506620680,2024413,4.68952,-3.2955973,7.9396114,0.010995574,-0.0036651916,-0.010995574,67
1781506620722,2025378,4.6799397,-3.2500913,7.9923024,-0.010995574,-0.0061086523,-0.0012217305,67
1781506620762,2024064,4.68473,-3.3458934,8.004278,0.009773844,0.0012217305,-0.004886922,67
1781506620802,2021578,4.6631746,-3.3411033,7.9467964,-0.012217305,0.0,-0.002443461,67
1781506620841,2019359,4.648804,-3.2261407,7.934821,0.009773844,-0.0012217305,-0.004886922,67
1781506620880,2017854,4.718261,-3.3075726,8.030623,-0.014660766,0.004886922,-0.0036651916,67
1781506620922,2016985,4.591323,-3.3913996,7.942006,0.0012217305,-0.0012217305,0.0,67
1781506620961,2016740,4.7422113,-3.2261407,7.9659567,-0.002443461,0.0036651916,-0.004886922,67
1781506621001,2016798,4.610483,-3.3315232,7.9132657,-0.007330383,0.0,0.0,67
1781506621043,2016876,4.6631746,-3.3482885,7.961167,0.002443461,-0.0012217305,0.0,67
1781506621081,2016936,4.7158656,-3.2955973,8.001883,-0.002443461,-0.0012217305,0.0012217305,67
1781506621122,2017025,4.608088,-3.3123627,7.9539814,0.0036651916,-0.004886922,-0.0012217305,67
1781506621161,2017302,4.6991,-3.3818192,7.977932,-0.004886922,0.0,-0.002443461,67
1781506621201,2017840,4.6655693,-3.3458934,7.915661,-0.0012217305,-0.004886922,-0.0036651916,67
1781506621241,2018498,4.68473,-3.4201403,7.915661,0.004886922,-0.0036651916,-0.004886922,67
1781506621280,2019296,4.644014,-3.3075726,7.9755373,-0.009773844,0.0,-0.007330383,67
1781506621321,2020152,4.639224,-3.3387084,7.9539814,0.0012217305,-0.002443461,-0.007330383,67
1781506621363,2021037,4.653594,-3.3363132,8.021043,-0.004886922,-0.0036651916,-0.0036651916,67
1781506621400,2022052,4.6967053,-3.3123627,7.963562,-0.0036651916,0.0,-0.0036651916,67
1781506621443,2023006,4.7038903,-3.3434985,8.023438,-0.0061086523,0.0,-0.002443461,67
1781506621482,2024028,4.6583843,-3.333918,7.925241,0.0061086523,0.0,-0.007330383,67
1781506621523,2025114,4.7517915,-3.329128,7.9755373,-0.02076942,0.008552114,-0.0061086523,67
1781506621561,2026187,4.603298,-3.3746343,7.88213,0.010995574,-0.0036651916,-0.0061086523,67
1781506621601,2027306,4.6991,-3.3123627,7.9396114,-0.007330383,-0.007330383,-0.0012217305,67
1781506621643,2027116,4.701495,-3.3602638,7.970747,0.0036651916,0.0,-0.0036651916,67
1781506621683,2024984,4.655989,-3.2860172,7.927636,-0.002443461,-0.0036651916,0.0036651916,67
1781506621720,2022773,4.6296434,-3.2812269,7.961167,0.009773844,0.009773844,-0.004886922,67
1781506621762,2021309,4.5817423,-3.3578687,7.999488,-0.002443461,0.009773844,0.018325957,67
1781506621802,2020483,4.7158656,-3.4297204,7.977932,0.013439035,0.032986723,0.017104227,67
1781506621842,2020249,4.730236,-3.321943,7.968352,-0.0061086523,0.032986723,0.017104227,67
1781506621882,2020405,4.648804,-3.3482885,7.927636,-0.028099801,0.02321288,0.02076942,67
1781506621921,2020673,4.6703596,-3.4608562,8.030623,-0.019547688,0.018325957,0.04520403,67
1781506621963,2020680,4.7230506,-3.3842144,7.9970927,-0.02076942,0.015882496,0.02687807,67
1781506622002,2020754,4.5841374,-3.2500913,8.001883,-0.035430185,0.017104227,0.014660766,67
1781506622040,2020969,4.5889277,-3.491992,7.9060802,0.02321288,-0.010995574,0.02321288,67
1781506622085,2021939,4.5458164,-3.2500913,8.016253,0.0,-0.012217305,0.0036651916,67
1781506622123,2022524,4.648804,-3.4560661,7.977932,0.0036651916,-0.002443461,-0.010995574,67
1781506622162,2023301,4.5027056,-3.3602638,8.073734,0.019547688,-0.030543262,0.008552114,67
1781506622204,2024160,4.608088,-3.4273255,7.8988953,0.009773844,-0.02076942,-0.004886922,67
1781506622242,2025027,4.653594,-3.3842144,7.9923024,0.0012217305,-0.014660766,0.007330383,67
1781506622282,2025969,4.655989,-3.4057698,8.016253,-0.02687807,0.010995574,0.0061086523,67
1781506622322,2026858,4.7038903,-3.408165,7.977932,-0.010995574,0.02687807,-0.010995574,67
1781506622361,2027838,4.5482116,-3.3506837,7.961167,-0.014660766,0.017104227,-0.018325957,67
1781506622402,2028767,4.67515,-3.4153502,8.009068,-0.040317107,0.004886922,-0.029321533,67
1781506622441,2029848,4.69431,-3.3842144,7.841414,-0.004886922,-0.015882496,-0.03176499,67
1781506622482,2029567,4.5410266,-3.4560661,7.9491916,-0.018325957,-0.013439035,-0.019547688,67
1781506622521,2027324,4.5458164,-3.3890045,8.016253,-0.002443461,0.0,-0.014660766,67
1781506622562,2024983,4.5937176,-3.4393008,7.9539814,0.009773844,-0.009773844,-0.0036651916,67
1781506622601,2023091,4.560187,-3.3866096,7.922846,0.028099801,-0.02443461,0.0,67
1781506622641,2021955,4.6775446,-3.4632514,7.870155,0.010995574,-0.02687807,0.007330383,67
1781506622680,2021593,4.6679645,-3.283622,7.973142,0.009773844,-0.009773844,0.0036651916,67
1781506622720,2021547,4.69431,-3.3770292,7.961167,0.015882496,0.007330383,-0.004886922,67
1781506622762,2021438,4.5889277,-3.3434985,7.999488,0.017104227,0.002443461,-0.002443461,67
1781506622804,2021223,4.6200633,-3.3506837,7.894105,-0.002443461,0.0012217305,-0.0012217305,67
1781506622842,2021043,4.6679645,-3.3411033,7.9827223,-0.019547688,0.0036651916,-0.010995574,67
1781506622880,2021131,4.6416187,-3.362659,8.001883,-0.010995574,0.0036651916,-0.012217305,67
1781506622923,2021357,4.509891,-3.3147578,8.052179,-0.013439035,0.0036651916,-0.0061086523,67
1781506622961,2021729,4.7254457,-3.3027825,8.023438,-0.05375614,0.02687807,-0.02565634,67
1781506623000,2022431,4.809273,-3.3147578,7.9563766,-0.06841691,0.04520403,-0.040317107,67
1781506623041,2023157,4.608088,-3.4009798,7.915661,-0.059864793,0.030543262,-0.057421334,67
1781506623081,2023911,4.6128783,-3.4560661,7.8629694,-0.017104227,0.032986723,-0.030543262,67
1781506623120,2024688,4.5817423,-3.3842144,8.025833,-0.021991149,-0.0012217305,-0.008552114,67
1781506623161,2025422,4.3661876,-3.537498,7.803093,0.05131268,-0.043982297,-0.010995574,67
1781506623200,2026341,4.68952,-3.499177,7.87734,0.008552114,-0.059864793,0.007330383,67
1781506623242,2027362,4.7541866,-3.453671,7.8988953,0.02443461,-0.05131268,0.032986723,67
1781506623285,2027791,4.5793476,-3.4632514,7.9970927,0.04520403,-0.042760566,0.02565634,67
1781506623326,2025537,4.572162,-3.3937945,7.9827223,0.095294975,-0.034208454,0.04520403,67
1781506623367,2022637,4.7446065,-3.4369056,8.054574,0.05131268,-0.02443461,0.06963864,67
1781506623402,2020079,4.7422113,-3.2860172,7.8965,0.056199603,-0.007330383,0.042760566,67
1781506623442,2018332,4.5290513,-3.3099678,7.9444013,0.029321533,-0.03176499,0.018325957,67
1781506623494,2017307,4.7925076,-3.2357209,7.841414,0.010995574,0.019547688,0.02321288,67
1781506623524,2017068,4.7709517,-4.03567,9.041337,0.037873644,0.02443461,0.105068825,67
1781506623561,2017043,4.756582,-3.1518939,8.648548,0.16615535,0.042760566,0.06963864,67
1781506623602,2016726,4.7158656,-3.537498,8.650943,-0.12095132,0.09162979,0.039095376,67
1781506623641,2016633,4.735026,-3.4273255,8.389882,0.07819075,0.04886922,0.042760566,67
1781506623682,2016629,4.7158656,-3.4728315,8.145586,-0.042760566,0.039095376,0.06719518,67
1781506623722,2016697,4.7110753,-3.6309052,8.119241,0.02443461,0.062308256,0.036651913,67
1781506623762,2017309,4.5386314,-3.3075726,8.073734,0.004886922,0.043982297,0.042760566,67
1781506623802,2017751,4.478755,-3.542288,8.047389,0.043982297,0.008552114,0.057421334,67
1781506623841,2018470,4.5889277,-3.4105601,7.805488,0.057421334,-0.056199603,0.043982297,67
1781506623880,2019191,4.555397,-3.369844,7.8174634,0.06719518,-0.07574729,0.013439035,67
1781506623921,2020006,4.603298,-3.4297204,7.942006,0.052534413,-0.0720821,-0.012217305,67
1781506623960,2020763,4.747001,-3.2812269,7.970747,0.07086037,-0.05497787,-0.02565634,67
1781506624000,2021488,4.7446065,-3.3578687,7.9827223,0.035430185,-0.018325957,-0.007330383,67
1781506624042,2022411,4.7877173,-3.367449,8.042599,0.0,0.02321288,0.017104227,67
1781506624081,2023325,4.7877173,-3.204585,8.028229,-0.021991149,0.036651913,0.021991149,67
1781506624121,2023964,4.6631746,-3.3075726,7.9372163,-0.05497787,0.03176499,0.010995574,67
1781506624165,2021864,4.732631,-3.2620666,7.9659567,-0.032986723,0.034208454,-0.02321288,67
1781506624200,2018228,4.5889277,-3.2021902,7.973142,-0.02565634,0.02076942,-0.057421334,67
1781506624242,2015139,4.644014,-3.3554738,7.932426,-0.02443461,0.019547688,-0.05497787,67
1781506624280,2012953,4.617668,-3.3506837,7.8749447,-0.007330383,0.02321288,-0.057421334,67
1781506624321,2011628,4.603298,-3.3434985,8.023438,-0.019547688,0.02321288,-0.034208454,67
1781506624361,2010987,4.6511993,-3.408165,8.009068,-0.02687807,0.035430185,-0.02321288,67
1781506624402,2010822,4.6631746,-3.1806345,7.930031,-0.02565634,0.029321533,-0.03176499,67
1781506624444,2010566,4.5865326,-3.372239,7.927636,-0.035430185,0.014660766,-0.010995574,67
1781506624482,2010226,4.639224,-3.4680414,7.8965,-0.02565634,0.0061086523,-0.014660766,67
1781506624522,2009949,4.727841,-3.324338,7.9899073,-0.04520403,-0.0012217305,-0.012217305,67
1781506624561,2009928,4.6128783,-3.4728315,7.9444013,-0.02076942,0.010995574,-0.010995574,67
1781506624601,2010300,4.6296434,-3.2716467,7.9923024,-0.02076942,0.02443461,-0.042760566,67
1781506624643,2010809,4.648804,-3.4105601,7.915661,-0.014660766,0.010995574,-0.04642576,67
1781506624681,2011582,4.560187,-3.408165,7.9036856,-0.012217305,0.0036651916,-0.039095376,67
1781506624722,2012367,4.7134705,-3.4728315,7.9659567,-0.029321533,0.015882496,-0.029321533,67
1781506624762,2013268,4.7134705,-3.4105601,8.009068,-0.052534413,0.036651913,-0.02565634,67
1781506624800,2014167,4.648804,-3.3842144,7.9467964,-0.064751714,0.040317107,-0.02565634,67
1781506624840,2014970,4.617668,-3.458461,7.9875126,-0.058643065,0.028099801,-0.02687807,67
1781506624881,2015822,4.605693,-3.3746343,7.850994,-0.02565634,0.029321533,-0.02443461,67
1781506624923,2016691,4.6128783,-3.491992,7.9515867,-0.06719518,0.036651913,-0.030543262,67
1781506624962,2017672,4.6607795,-3.3818192,7.9491916,-0.030543262,0.032986723,-0.05375614,67
1781506625002,2017599,4.442829,-3.3890045,7.9132657,-0.04886922,0.007330383,-0.036651913,67
1781506625041,2015021,4.4955206,-3.4225352,7.9899073,-0.037873644,-0.008552114,-0.047647487,67
1781506625080,2011917,4.6655693,-3.532708,7.8677597,-0.028099801,-0.007330383,-0.004886922,67
1781506625122,2009533,4.627249,-3.4440908,7.9396114,0.002443461,0.028099801,-0.012217305,67
1781506625163,2008052,4.603298,-3.5303128,8.018648,-0.02443461,0.021991149,-0.0036651916,67
1781506625201,2007552,4.6128783,-3.4009798,8.056969,-0.02076942,0.02321288,-0.015882496,67
1781506625242,2007703,4.6248536,-3.4632514,7.9491916,-0.014660766,0.042760566,0.008552114,67
1781506625282,2008079,4.739816,-3.4416957,7.963562,-0.015882496,0.058643065,0.010995574,67
1781506625321,2008183,4.521866,-3.7410777,7.9180555,-0.064751714,0.02321288,0.010995574,67
1781506625362,2008081,4.6703596,-3.453671,7.9108706,-0.034208454,0.013439035,-0.014660766,67
1781506625401,2008136,4.5865326,-3.5853992,7.7432165,0.035430185,-0.035430185,-0.012217305,67
1781506625442,2008654,4.210509,-3.1734495,8.30845,-0.0720821,-0.013439035,-0.004886922,67
1781506625481,2008874,4.433249,-3.5135474,7.9060802,0.019547688,0.02076942,-0.02687807,67
1781506625521,2009534,4.440434,-3.2189555,8.037808,-0.014660766,0.02443461,-0.036651913,67
1781506625562,2010192,4.5458164,-3.5901892,7.9180555,0.012217305,-0.004886922,-0.042760566,67
1781506625601,2010906,4.6703596,-3.4824116,7.9180555,0.0,-0.004886922,-0.035430185,67
1781506625641,2011766,4.5290513,-3.4608562,7.968352,-0.0012217305,0.004886922,-0.012217305,67
1781506625683,2012855,4.5051007,-3.4464858,8.073734,0.0,0.010995574,0.004886922,68
1781506625721,2013876,4.617668,-3.4560661,7.9204507,0.008552114,-0.0012217305,0.009773844,68
1781506625762,2015094,4.5841374,-3.6692262,7.8917103,0.02076942,-0.02321288,0.014660766,68
1781506625802,2015993,4.5817423,-3.4225352,7.9204507,0.02565634,-0.010995574,-0.002443461,68
1781506625844,2014397,4.5865326,-3.4153502,7.922846,0.0061086523,0.010995574,-0.012217305,68
1781506625881,2011828,4.5577917,-3.4560661,7.977932,0.0036651916,0.008552114,-0.0061086523,68
1781506625921,2009456,4.4859405,-3.408165,7.894105,-0.004886922,-0.0061086523,-0.012217305,68
1781506625962,2008032,4.5817423,-3.4800167,7.932426,-0.018325957,-0.017104227,-0.009773844,68
1781506626004,2007354,4.6152735,-3.4225352,8.006673,-0.017104227,0.0,-0.004886922,68
1781506626042,2007429,4.572162,-3.4728315,8.016253,-0.036651913,0.0012217305,0.008552114,68
1781506626082,2007784,4.4907303,-3.4560661,7.9372163,-0.014660766,-0.009773844,0.008552114,68
1781506626122,2008046,4.5386314,-3.4800167,7.8917103,-0.02321288,-0.034208454,-0.002443461,68
1781506626162,2008035,4.598508,-3.4872017,7.850994,0.028099801,-0.03176499,-0.019547688,68
1781506626201,2008246,4.5841374,-3.494387,7.9108706,-0.002443461,-0.010995574,-0.013439035,68
1781506626241,2008660,4.569767,-3.4345105,8.124031,0.0036651916,0.017104227,-0.009773844,68
1781506626281,2009201,4.5889277,-3.3937945,7.9899073,-0.013439035,0.018325957,-0.013439035,68
1781506626322,2010027,4.517076,-3.4560661,7.8605742,-0.014660766,0.004886922,-0.010995574,68
1781506626361,2010872,4.636829,-3.417745,7.850994,-0.012217305,-0.0061086523,-0.015882496,68
1781506626402,2011867,4.4979157,-3.4656463,7.980327,-0.0012217305,-0.002443461,0.0,68
1781506626442,2012861,4.6128783,-3.5542634,7.9444013,-0.007330383,0.0012217305,0.002443461,68
1781506626482,2013856,4.562582,-3.3913996,7.9084754,-0.002443461,0.0012217305,-0.0036651916,68
1781506626524,2014921,4.569767,-3.6333003,7.8270435,0.0061086523,-0.019547688,0.0,68
1781506626561,2015981,4.526656,-3.5446832,7.9204507,0.05497787,-0.013439035,-0.004886922,68
